"longitude","latitude","time","value"
-53.125,-32.125,12784,31.7495746612549
-52.875,-32.125,12784,29.7689628601074
-52.625,-32.125,12784,28.2040061950684
-52.375,-32.125,12784,20.6537208557129
-52.125,-32.125,12784,20.2921009063721
118.375,-32.125,12784,0.0883949771523476
121.875,-32.125,12784,0.0246458426117897
-66.625,-31.875,12784,2.9448070526123
-66.375,-31.875,12784,4.80593156814575
-66.125,-31.875,12784,6.43821096420288
-65.875,-31.875,12784,10.0433559417725
-65.625,-31.875,12784,12.8011131286621
-65.375,-31.875,12784,14.8597164154053
-65.125,-31.875,12784,16.4491729736328
-64.875,-31.875,12784,13.7538681030273
-64.625,-31.875,12784,14.0342016220093
-64.375,-31.875,12784,15.001368522644
-64.125,-31.875,12784,16.3291454315186
-63.875,-31.875,12784,17.256175994873
-63.625,-31.875,12784,17.5716781616211
-63.375,-31.875,12784,18.688009262085
-63.125,-31.875,12784,18.425220489502
-62.875,-31.875,12784,18.0420455932617
-62.625,-31.875,12784,16.6064834594727
-62.375,-31.875,12784,14.5363168716431
-62.125,-31.875,12784,13.003719329834
-61.875,-31.875,12784,11.4999475479126
-61.625,-31.875,12784,13.2703905105591
-61.375,-31.875,12784,16.3598518371582
-61.125,-31.875,12784,17.4626693725586
-60.875,-31.875,12784,16.9573001861572
-60.625,-31.875,12784,15.5368661880493
-60.375,-31.875,12784,13.2317953109741
-60.125,-31.875,12784,13.0967264175415
-59.875,-31.875,12784,12.9466495513916
-59.625,-31.875,12784,13.4380302429199
-59.375,-31.875,12784,14.4815282821655
-59.125,-31.875,12784,13.9413499832153
-58.875,-31.875,12784,13.7071933746338
-58.625,-31.875,12784,15.8117065429688
-58.375,-31.875,12784,17.98561668396
-58.125,-31.875,12784,17.5861568450928
-57.875,-31.875,12784,17.6400833129883
-57.625,-31.875,12784,16.9125938415527
-57.375,-31.875,12784,18.3528861999512
-57.125,-31.875,12784,17.4728584289551
-56.875,-31.875,12784,19.0402545928955
-56.625,-31.875,12784,21.5999069213867
-56.375,-31.875,12784,23.5795192718506
-56.125,-31.875,12784,24.3379573822021
-55.875,-31.875,12784,22.8054828643799
-55.625,-31.875,12784,23.4870681762695
-55.375,-31.875,12784,24.4751243591309
-55.125,-31.875,12784,25.0719146728516
-54.875,-31.875,12784,24.2555274963379
-54.625,-31.875,12784,24.5028781890869
-54.375,-31.875,12784,26.4493045806885
-54.125,-31.875,12784,25.015661239624
-53.875,-31.875,12784,23.1096420288086
-53.625,-31.875,12784,33.4658813476562
-53.375,-31.875,12784,36.1764335632324
-53.125,-31.875,12784,32.6394805908203
-52.875,-31.875,12784,25.9611625671387
-52.625,-31.875,12784,20.7937889099121
-52.375,-31.875,12784,20.1888656616211
-52.125,-31.875,12784,24.7893962860107
-51.875,-31.875,12784,26.2559642791748
-51.625,-31.875,12784,25.1574630737305
124.875,-31.875,12784,0.229591846466064
-66.625,-31.625,12784,1.18170499801636
-66.375,-31.625,12784,5.68128108978271
-66.125,-31.625,12784,9.80104923248291
-65.875,-31.625,12784,11.3147764205933
-65.625,-31.625,12784,13.1038379669189
-65.375,-31.625,12784,15.3059043884277
-65.125,-31.625,12784,15.3092031478882
-64.875,-31.625,12784,13.9376258850098
-64.625,-31.625,12784,13.3769702911377
-64.375,-31.625,12784,16.1780757904053
-64.125,-31.625,12784,16.3213996887207
-63.875,-31.625,12784,18.3449211120605
-63.625,-31.625,12784,17.3396415710449
-63.375,-31.625,12784,18.4792747497559
-63.125,-31.625,12784,19.5212421417236
-62.875,-31.625,12784,19.8157329559326
-62.625,-31.625,12784,14.8505325317383
-62.375,-31.625,12784,11.0439872741699
-62.125,-31.625,12784,8.13267803192139
-61.875,-31.625,12784,10.3356552124023
-61.625,-31.625,12784,14.953067779541
-61.375,-31.625,12784,16.6455879211426
-61.125,-31.625,12784,16.8798561096191
-60.875,-31.625,12784,17.0383491516113
-60.625,-31.625,12784,15.1430549621582
-60.375,-31.625,12784,12.8510293960571
-60.125,-31.625,12784,12.5013761520386
-59.875,-31.625,12784,12.4625997543335
-59.625,-31.625,12784,13.111291885376
-59.375,-31.625,12784,14.4942398071289
-59.125,-31.625,12784,15.4212465286255
-58.875,-31.625,12784,16.6879711151123
-58.625,-31.625,12784,19.4053592681885
-58.375,-31.625,12784,21.066967010498
-58.125,-31.625,12784,22.4436531066895
-57.875,-31.625,12784,21.2985553741455
-57.625,-31.625,12784,22.1438541412354
-57.375,-31.625,12784,20.2714157104492
-57.125,-31.625,12784,19.4630451202393
-56.875,-31.625,12784,20.6148490905762
-56.625,-31.625,12784,20.7164688110352
-56.375,-31.625,12784,23.9151382446289
-56.125,-31.625,12784,28.7565479278564
-55.875,-31.625,12784,30.7512493133545
-55.625,-31.625,12784,28.9575481414795
-55.375,-31.625,12784,26.0010471343994
-55.125,-31.625,12784,25.3980598449707
-54.875,-31.625,12784,26.3530330657959
-54.625,-31.625,12784,26.9253349304199
-54.375,-31.625,12784,28.5824565887451
-54.125,-31.625,12784,25.1143569946289
-53.875,-31.625,12784,23.2741966247559
-53.625,-31.625,12784,27.8221702575684
-53.375,-31.625,12784,28.9598636627197
-53.125,-31.625,12784,22.243236541748
-52.875,-31.625,12784,16.7959365844727
-52.625,-31.625,12784,16.8971004486084
-52.375,-31.625,12784,17.931396484375
-52.125,-31.625,12784,17.196949005127
-51.875,-31.625,12784,8.80960273742676
-51.625,-31.625,12784,8.81870079040527
-51.375,-31.625,12784,8.66016960144043
122.125,-31.625,12784,0.0271255522966385
122.375,-31.625,12784,0.0246947184205055
124.875,-31.625,12784,0.573047041893005
152.875,-31.625,12784,4.5651068687439
-66.375,-31.375,12784,3.33051705360413
-66.125,-31.375,12784,8.44522571563721
-65.875,-31.375,12784,10.611608505249
-65.625,-31.375,12784,14.3438243865967
-65.375,-31.375,12784,14.3414659500122
-65.125,-31.375,12784,14.0804214477539
-64.875,-31.375,12784,11.280086517334
-64.625,-31.375,12784,12.3768577575684
-64.375,-31.375,12784,14.4184789657593
-64.125,-31.375,12784,16.589075088501
-63.875,-31.375,12784,17.233793258667
-63.625,-31.375,12784,16.042797088623
-63.375,-31.375,12784,16.6746234893799
-63.125,-31.375,12784,17.841911315918
-62.875,-31.375,12784,16.0447216033936
-62.625,-31.375,12784,9.60782718658447
-62.375,-31.375,12784,3.70450949668884
-62.125,-31.375,12784,7.29812669754028
-61.875,-31.375,12784,12.9207038879395
-61.625,-31.375,12784,17.8549900054932
-61.375,-31.375,12784,17.9372100830078
-61.125,-31.375,12784,17.773323059082
-60.875,-31.375,12784,17.7562465667725
-60.625,-31.375,12784,16.2508392333984
-60.375,-31.375,12784,13.7124471664429
-60.125,-31.375,12784,12.0478029251099
-59.875,-31.375,12784,13.2638740539551
-59.625,-31.375,12784,14.7705192565918
-59.375,-31.375,12784,16.4134521484375
-59.125,-31.375,12784,18.5850429534912
-58.875,-31.375,12784,20.5504837036133
-58.625,-31.375,12784,22.3742561340332
-58.375,-31.375,12784,23.6948471069336
-58.125,-31.375,12784,23.9435043334961
-57.875,-31.375,12784,22.4660892486572
-57.625,-31.375,12784,22.8815822601318
-57.375,-31.375,12784,21.2334480285645
-57.125,-31.375,12784,22.5782279968262
-56.875,-31.375,12784,23.0911636352539
-56.625,-31.375,12784,23.6462860107422
-56.375,-31.375,12784,26.3826999664307
-56.125,-31.375,12784,32.4984512329102
-55.875,-31.375,12784,30.1147365570068
-55.625,-31.375,12784,31.3019046783447
-55.375,-31.375,12784,31.6426811218262
-55.125,-31.375,12784,30.6011123657227
-54.875,-31.375,12784,32.2626190185547
-54.625,-31.375,12784,31.9718170166016
-54.375,-31.375,12784,28.359338760376
-54.125,-31.375,12784,22.8831958770752
-53.875,-31.375,12784,18.8188972473145
-53.625,-31.375,12784,19.1253032684326
-53.375,-31.375,12784,18.8560447692871
-53.125,-31.375,12784,18.6608409881592
-52.875,-31.375,12784,19.2789840698242
-52.625,-31.375,12784,25.8331661224365
-52.375,-31.375,12784,23.4195461273193
-52.125,-31.375,12784,19.2691402435303
-51.875,-31.375,12784,14.2059621810913
-51.625,-31.375,12784,5.36667442321777
-51.375,-31.375,12784,4.06566476821899
-51.125,-31.375,12784,14.794506072998
149.375,-31.375,12784,5.59793567657471
149.875,-31.375,12784,0.690655052661896
150.125,-31.375,12784,1.34446597099304
152.625,-31.375,12784,0.852017819881439
152.875,-31.375,12784,1.72800898551941
-66.625,-31.125,12784,0.750513255596161
-66.375,-31.125,12784,3.75468564033508
-66.125,-31.125,12784,5.92262125015259
-65.875,-31.125,12784,9.43385887145996
-65.625,-31.125,12784,13.1100940704346
-65.375,-31.125,12784,11.378231048584
-65.125,-31.125,12784,10.4514493942261
-64.875,-31.125,12784,8.86588096618652
-64.625,-31.125,12784,9.19159317016602
-64.375,-31.125,12784,10.0369424819946
-64.125,-31.125,12784,12.1703023910522
-63.875,-31.125,12784,14.1547679901123
-63.625,-31.125,12784,13.331467628479
-63.375,-31.125,12784,13.1902656555176
-63.125,-31.125,12784,14.0390319824219
-62.875,-31.125,12784,10.6296644210815
-62.625,-31.125,12784,2.45929861068726
-62.375,-31.125,12784,7.62617921829224
-62.125,-31.125,12784,11.9637851715088
-61.875,-31.125,12784,14.0900325775146
-61.625,-31.125,12784,17.4830207824707
-61.375,-31.125,12784,17.7963447570801
-61.125,-31.125,12784,17.592264175415
-60.875,-31.125,12784,17.82887840271
-60.625,-31.125,12784,16.7821197509766
-60.375,-31.125,12784,15.2173595428467
-60.125,-31.125,12784,14.9082670211792
-59.875,-31.125,12784,15.329610824585
-59.625,-31.125,12784,17.5177688598633
-59.375,-31.125,12784,19.6248893737793
-59.125,-31.125,12784,21.7631664276123
-58.875,-31.125,12784,23.8415641784668
-58.625,-31.125,12784,27.1325740814209
-58.375,-31.125,12784,27.4495677947998
-58.125,-31.125,12784,24.8569717407227
-57.875,-31.125,12784,21.6994705200195
-57.625,-31.125,12784,22.5854225158691
-57.375,-31.125,12784,22.5756664276123
-57.125,-31.125,12784,24.2864799499512
-56.875,-31.125,12784,26.6882209777832
-56.625,-31.125,12784,28.4500465393066
-56.375,-31.125,12784,32.9084815979004
-56.125,-31.125,12784,32.0542411804199
-55.875,-31.125,12784,30.2820987701416
-55.625,-31.125,12784,31.2623119354248
-55.375,-31.125,12784,34.6927757263184
-55.125,-31.125,12784,34.9257049560547
-54.875,-31.125,12784,32.9793128967285
-54.625,-31.125,12784,31.064567565918
-54.375,-31.125,12784,22.7948894500732
-54.125,-31.125,12784,20.1391181945801
-53.875,-31.125,12784,14.9192152023315
-53.625,-31.125,12784,13.9821510314941
-53.375,-31.125,12784,13.2917785644531
-53.125,-31.125,12784,19.7058582305908
-52.875,-31.125,12784,24.3829708099365
-52.625,-31.125,12784,29.328010559082
-52.375,-31.125,12784,31.1537914276123
-52.125,-31.125,12784,28.0212459564209
-51.875,-31.125,12784,24.3960456848145
-51.625,-31.125,12784,11.8145589828491
-51.375,-31.125,12784,5.76482105255127
-51.125,-31.125,12784,20.4766387939453
-50.875,-31.125,12784,23.2181835174561
28.125,-31.125,12784,7.42074871063232
28.375,-31.125,12784,6.5117301940918
149.125,-31.125,12784,4.88698768615723
149.375,-31.125,12784,16.5769863128662
149.625,-31.125,12784,19.8345260620117
149.875,-31.125,12784,20.0600662231445
150.125,-31.125,12784,22.092378616333
150.375,-31.125,12784,22.3443965911865
150.625,-31.125,12784,19.6612777709961
150.875,-31.125,12784,16.0123500823975
151.125,-31.125,12784,12.7131776809692
151.375,-31.125,12784,6.10072135925293
-69.625,-30.875,12784,0.141856208443642
-66.625,-30.875,12784,0.957275748252869
-66.375,-30.875,12784,3.68378019332886
-66.125,-30.875,12784,4.67036819458008
-65.875,-30.875,12784,6.4684534072876
-65.625,-30.875,12784,10.0881624221802
-65.375,-30.875,12784,8.88009929656982
-65.125,-30.875,12784,8.69107723236084
-64.875,-30.875,12784,10.3222408294678
-64.625,-30.875,12784,11.042332649231
-64.375,-30.875,12784,8.31959819793701
-64.125,-30.875,12784,11.0278005599976
-63.875,-30.875,12784,13.8504648208618
-63.625,-30.875,12784,13.7751436233521
-63.375,-30.875,12784,14.1367635726929
-63.125,-30.875,12784,14.2936067581177
-62.875,-30.875,12784,8.79878616333008
-62.625,-30.875,12784,3.63765835762024
-62.375,-30.875,12784,11.6556358337402
-62.125,-30.875,12784,11.601881980896
-61.875,-30.875,12784,14.330738067627
-61.625,-30.875,12784,17.375732421875
-61.375,-30.875,12784,18.592866897583
-61.125,-30.875,12784,19.4159469604492
-60.875,-30.875,12784,18.7698440551758
-60.625,-30.875,12784,16.9829635620117
-60.375,-30.875,12784,15.9985084533691
-60.125,-30.875,12784,17.2397651672363
-59.875,-30.875,12784,18.444694519043
-59.625,-30.875,12784,20.6867122650146
-59.375,-30.875,12784,22.1303386688232
-59.125,-30.875,12784,23.7457160949707
-58.875,-30.875,12784,26.4797687530518
-58.625,-30.875,12784,29.2949161529541
-58.375,-30.875,12784,29.9296436309814
-58.125,-30.875,12784,26.2067451477051
-57.875,-30.875,12784,23.1575870513916
-57.625,-30.875,12784,24.1136474609375
-57.375,-30.875,12784,25.9075660705566
-57.125,-30.875,12784,27.8871917724609
-56.875,-30.875,12784,31.331335067749
-56.625,-30.875,12784,34.6655464172363
-56.375,-30.875,12784,35.6574592590332
-56.125,-30.875,12784,33.2522010803223
-55.875,-30.875,12784,30.9923477172852
-55.625,-30.875,12784,34.9084739685059
-55.375,-30.875,12784,36.7721138000488
-55.125,-30.875,12784,37.4126167297363
-54.875,-30.875,12784,36.3329544067383
-54.625,-30.875,12784,29.303186416626
-54.375,-30.875,12784,24.0691890716553
-54.125,-30.875,12784,19.7820873260498
-53.875,-30.875,12784,17.7030448913574
-53.625,-30.875,12784,11.235520362854
-53.375,-30.875,12784,9.89670848846436
-53.125,-30.875,12784,17.0314502716064
-52.875,-30.875,12784,26.3100147247314
-52.625,-30.875,12784,30.4160346984863
-52.375,-30.875,12784,33.1414985656738
-52.125,-30.875,12784,35.1229667663574
-51.875,-30.875,12784,32.6373748779297
-51.625,-30.875,12784,30.6183319091797
-51.375,-30.875,12784,23.9455032348633
-51.125,-30.875,12784,3.74652624130249
-50.875,-30.875,12784,12.1134824752808
-50.625,-30.875,12784,5.90066051483154
27.875,-30.875,12784,0.423557281494141
28.125,-30.875,12784,5.92927169799805
28.375,-30.875,12784,11.7876377105713
30.125,-30.875,12784,5.52322769165039
30.375,-30.875,12784,17.0130481719971
148.625,-30.875,12784,0.44482696056366
148.875,-30.875,12784,6.55807971954346
149.125,-30.875,12784,14.2487049102783
149.375,-30.875,12784,16.9082298278809
149.625,-30.875,12784,19.5594863891602
149.875,-30.875,12784,25.2093048095703
150.125,-30.875,12784,30.4085464477539
150.375,-30.875,12784,33.1264495849609
150.625,-30.875,12784,36.6849250793457
150.875,-30.875,12784,34.7745323181152
151.125,-30.875,12784,30.6290035247803
151.375,-30.875,12784,24.7394828796387
151.625,-30.875,12784,14.462441444397
152.875,-30.875,12784,0.181099474430084
153.125,-30.875,12784,0.819502532482147
-66.625,-30.625,12784,0.25664210319519
-66.375,-30.625,12784,3.04201722145081
-66.125,-30.625,12784,6.08370065689087
-65.875,-30.625,12784,5.89555406570435
-65.625,-30.625,12784,3.93807625770569
-65.375,-30.625,12784,3.51518487930298
-65.125,-30.625,12784,8.26042652130127
-64.875,-30.625,12784,9.15262985229492
-64.625,-30.625,12784,8.95227813720703
-64.375,-30.625,12784,9.25320720672607
-64.125,-30.625,12784,12.3989200592041
-63.875,-30.625,12784,13.21337890625
-63.625,-30.625,12784,13.9081430435181
-63.375,-30.625,12784,15.0104360580444
-63.125,-30.625,12784,14.4068489074707
-62.875,-30.625,12784,5.82366800308228
-62.625,-30.625,12784,6.29912090301514
-62.375,-30.625,12784,9.7780876159668
-62.125,-30.625,12784,9.52115345001221
-61.875,-30.625,12784,12.3262691497803
-61.625,-30.625,12784,17.1336116790771
-61.375,-30.625,12784,19.2614669799805
-61.125,-30.625,12784,18.8085327148438
-60.875,-30.625,12784,18.3739738464355
-60.625,-30.625,12784,18.8900012969971
-60.375,-30.625,12784,18.4016895294189
-60.125,-30.625,12784,19.5208110809326
-59.875,-30.625,12784,20.3644199371338
-59.625,-30.625,12784,21.6447296142578
-59.375,-30.625,12784,23.8825740814209
-59.125,-30.625,12784,25.6566047668457
-58.875,-30.625,12784,29.5708618164062
-58.625,-30.625,12784,32.8522834777832
-58.375,-30.625,12784,31.0310077667236
-58.125,-30.625,12784,26.9978256225586
-57.875,-30.625,12784,25.3040008544922
-57.625,-30.625,12784,26.5263175964355
-57.375,-30.625,12784,28.7242603302002
-57.125,-30.625,12784,30.7457618713379
-56.875,-30.625,12784,32.4006080627441
-56.625,-30.625,12784,35.8978080749512
-56.375,-30.625,12784,34.8549995422363
-56.125,-30.625,12784,35.574893951416
-55.875,-30.625,12784,35.6512718200684
-55.625,-30.625,12784,32.3300552368164
-55.375,-30.625,12784,26.6652679443359
-55.125,-30.625,12784,28.0717391967773
-54.875,-30.625,12784,32.9629440307617
-54.625,-30.625,12784,25.6689434051514
-54.375,-30.625,12784,21.5083770751953
-54.125,-30.625,12784,18.0962295532227
-53.875,-30.625,12784,18.3287467956543
-53.625,-30.625,12784,12.2063503265381
-53.375,-30.625,12784,13.2286758422852
-53.125,-30.625,12784,18.5857524871826
-52.875,-30.625,12784,22.5720844268799
-52.625,-30.625,12784,25.073392868042
-52.375,-30.625,12784,28.2063369750977
-52.125,-30.625,12784,32.9294738769531
-51.875,-30.625,12784,34.6543960571289
-51.625,-30.625,12784,37.4156608581543
-51.375,-30.625,12784,33.4812965393066
-51.125,-30.625,12784,9.05733680725098
-50.875,-30.625,12784,7.75364017486572
-50.625,-30.625,12784,11.2310237884521
-50.375,-30.625,12784,7.57298898696899
20.875,-30.625,12784,0.0830180943012238
28.125,-30.625,12784,1.27175045013428
28.375,-30.625,12784,3.05236268043518
29.125,-30.625,12784,5.20634317398071
29.375,-30.625,12784,4.94555759429932
29.625,-30.625,12784,1.76580989360809
29.875,-30.625,12784,10.3307456970215
30.125,-30.625,12784,14.734450340271
30.375,-30.625,12784,18.7028732299805
30.625,-30.625,12784,15.7579517364502
123.625,-30.625,12784,0.492269903421402
123.875,-30.625,12784,0.440620958805084
148.625,-30.625,12784,3.41134166717529
148.875,-30.625,12784,10.51828956604
149.125,-30.625,12784,14.2278633117676
149.375,-30.625,12784,16.6751251220703
149.625,-30.625,12784,21.1391658782959
149.875,-30.625,12784,27.5153865814209
150.125,-30.625,12784,33.0078125
150.375,-30.625,12784,40.0807151794434
150.625,-30.625,12784,44.3389015197754
150.875,-30.625,12784,43.8337097167969
151.125,-30.625,12784,35.5485801696777
151.375,-30.625,12784,22.9579029083252
151.625,-30.625,12784,10.6049327850342
151.875,-30.625,12784,0.942256331443787
152.625,-30.625,12784,1.42300653457642
152.875,-30.625,12784,5.31881761550903
-66.375,-30.375,12784,0.366797029972076
-66.125,-30.375,12784,0.665195107460022
-65.375,-30.375,12784,0.29902720451355
-65.125,-30.375,12784,6.98962593078613
-64.875,-30.375,12784,9.34671592712402
-64.625,-30.375,12784,10.8558750152588
-64.375,-30.375,12784,10.8199739456177
-64.125,-30.375,12784,12.3933324813843
-63.875,-30.375,12784,13.1051502227783
-63.625,-30.375,12784,14.0291061401367
-63.375,-30.375,12784,17.121919631958
-63.125,-30.375,12784,13.4840421676636
-62.875,-30.375,12784,6.47791385650635
-62.625,-30.375,12784,9.10878276824951
-62.375,-30.375,12784,11.7163467407227
-62.125,-30.375,12784,11.9285545349121
-61.875,-30.375,12784,14.9017629623413
-61.625,-30.375,12784,17.2602272033691
-61.375,-30.375,12784,19.4148406982422
-61.125,-30.375,12784,19.918041229248
-60.875,-30.375,12784,19.5629291534424
-60.625,-30.375,12784,19.2790069580078
-60.375,-30.375,12784,18.7214736938477
-60.125,-30.375,12784,19.2233257293701
-59.875,-30.375,12784,20.5357780456543
-59.625,-30.375,12784,21.4215030670166
-59.375,-30.375,12784,23.4162254333496
-59.125,-30.375,12784,26.2965240478516
-58.875,-30.375,12784,29.0784454345703
-58.625,-30.375,12784,32.1370811462402
-58.375,-30.375,12784,30.8924446105957
-58.125,-30.375,12784,27.6692314147949
-57.875,-30.375,12784,27.5305004119873
-57.625,-30.375,12784,28.570104598999
-57.375,-30.375,12784,29.5522270202637
-57.125,-30.375,12784,30.3767242431641
-56.875,-30.375,12784,34.0641098022461
-56.625,-30.375,12784,37.7241287231445
-56.375,-30.375,12784,36.4988479614258
-56.125,-30.375,12784,40.0067596435547
-55.875,-30.375,12784,30.0257511138916
-55.625,-30.375,12784,24.9098968505859
-55.375,-30.375,12784,25.3109493255615
-55.125,-30.375,12784,33.297306060791
-54.875,-30.375,12784,31.6572265625
-54.625,-30.375,12784,23.1918716430664
-54.375,-30.375,12784,21.3192806243896
-54.125,-30.375,12784,20.9832077026367
-53.875,-30.375,12784,23.45849609375
-53.625,-30.375,12784,20.5538959503174
-53.375,-30.375,12784,25.5129680633545
-53.125,-30.375,12784,24.8800716400146
-52.875,-30.375,12784,19.2677059173584
-52.625,-30.375,12784,16.5985488891602
-52.375,-30.375,12784,16.9856986999512
-52.125,-30.375,12784,21.4118118286133
-51.875,-30.375,12784,21.2068672180176
-51.625,-30.375,12784,21.618724822998
-51.375,-30.375,12784,20.8343334197998
-51.125,-30.375,12784,20.3770217895508
-50.875,-30.375,12784,16.9718818664551
-50.625,-30.375,12784,14.7669105529785
-50.375,-30.375,12784,12.5048294067383
28.875,-30.375,12784,3.05645084381104
29.125,-30.375,12784,13.29368019104
29.375,-30.375,12784,14.021632194519
29.625,-30.375,12784,13.5076284408569
29.875,-30.375,12784,16.3960781097412
30.125,-30.375,12784,14.6981773376465
30.375,-30.375,12784,14.5243711471558
30.625,-30.375,12784,9.69009971618652
123.375,-30.375,12784,0.258372157812119
123.625,-30.375,12784,1.5102334022522
148.375,-30.375,12784,1.28259098529816
148.625,-30.375,12784,7.19612264633179
148.875,-30.375,12784,10.732081413269
149.125,-30.375,12784,13.8114442825317
149.375,-30.375,12784,17.6575565338135
149.625,-30.375,12784,22.6982173919678
149.875,-30.375,12784,27.1589469909668
150.125,-30.375,12784,35.8234176635742
150.375,-30.375,12784,43.5013542175293
150.625,-30.375,12784,43.4909286499023
150.875,-30.375,12784,32.0137825012207
151.125,-30.375,12784,31.1330070495605
151.375,-30.375,12784,16.9102172851562
151.625,-30.375,12784,10.2995557785034
151.875,-30.375,12784,4.53438854217529
152.625,-30.375,12784,2.34471440315247
152.875,-30.375,12784,11.0851612091064
153.125,-30.375,12784,10.9188194274902
-65.625,-30.125,12784,0.526847302913666
-65.375,-30.125,12784,4.32348775863647
-65.125,-30.125,12784,9.17964744567871
-64.875,-30.125,12784,10.5695858001709
-64.625,-30.125,12784,11.2173891067505
-64.375,-30.125,12784,10.6482486724854
-64.125,-30.125,12784,10.5134372711182
-63.875,-30.125,12784,13.0419425964355
-63.625,-30.125,12784,18.6282596588135
-63.375,-30.125,12784,17.3294258117676
-63.125,-30.125,12784,13.9007387161255
-62.875,-30.125,12784,4.99084091186523
-62.625,-30.125,12784,12.7794542312622
-62.375,-30.125,12784,18.488525390625
-62.125,-30.125,12784,19.043664932251
-61.875,-30.125,12784,20.8816967010498
-61.625,-30.125,12784,23.6037349700928
-61.375,-30.125,12784,25.093334197998
-61.125,-30.125,12784,25.9923114776611
-60.875,-30.125,12784,20.9112205505371
-60.625,-30.125,12784,20.0856113433838
-60.375,-30.125,12784,16.8256797790527
-60.125,-30.125,12784,17.1723346710205
-59.875,-30.125,12784,18.9353580474854
-59.625,-30.125,12784,20.0479545593262
-59.375,-30.125,12784,20.8015575408936
-59.125,-30.125,12784,22.9683456420898
-58.875,-30.125,12784,26.0932559967041
-58.625,-30.125,12784,28.760181427002
-58.375,-30.125,12784,30.1403865814209
-58.125,-30.125,12784,27.6025047302246
-57.875,-30.125,12784,27.8343944549561
-57.625,-30.125,12784,27.6816692352295
-57.375,-30.125,12784,27.1898784637451
-57.125,-30.125,12784,29.4480037689209
-56.875,-30.125,12784,33.3127136230469
-56.625,-30.125,12784,34.0436172485352
-56.375,-30.125,12784,34.4152946472168
-56.125,-30.125,12784,31.9448394775391
-55.875,-30.125,12784,31.3417720794678
-55.625,-30.125,12784,32.2185440063477
-55.375,-30.125,12784,35.9373397827148
-55.125,-30.125,12784,36.951904296875
-54.875,-30.125,12784,30.0171585083008
-54.625,-30.125,12784,24.0449447631836
-54.375,-30.125,12784,25.5192928314209
-54.125,-30.125,12784,28.9265480041504
-53.875,-30.125,12784,28.8353424072266
-53.625,-30.125,12784,28.0942535400391
-53.375,-30.125,12784,29.7952899932861
-53.125,-30.125,12784,22.4481811523438
-52.875,-30.125,12784,19.3272953033447
-52.625,-30.125,12784,18.870569229126
-52.375,-30.125,12784,21.0696487426758
-52.125,-30.125,12784,21.0559158325195
-51.875,-30.125,12784,19.1962566375732
-51.625,-30.125,12784,20.3873653411865
-51.375,-30.125,12784,21.9089679718018
-51.125,-30.125,12784,20.9957637786865
-50.875,-30.125,12784,21.5406494140625
-50.625,-30.125,12784,17.6969623565674
-50.375,-30.125,12784,15.2405433654785
-50.125,-30.125,12784,10.9471139907837
24.125,-30.125,12784,0.190155938267708
28.625,-30.125,12784,0.678734719753265
28.875,-30.125,12784,4.43289470672607
29.125,-30.125,12784,13.4436902999878
29.375,-30.125,12784,15.7198362350464
29.625,-30.125,12784,17.326753616333
29.875,-30.125,12784,19.6544799804688
30.125,-30.125,12784,17.9735126495361
30.375,-30.125,12784,8.91262531280518
30.625,-30.125,12784,10.8319883346558
30.875,-30.125,12784,14.9437274932861
123.375,-30.125,12784,0.271196901798248
148.125,-30.125,12784,1.39273393154144
148.375,-30.125,12784,6.37401676177979
148.625,-30.125,12784,9.23145294189453
148.875,-30.125,12784,12.3361902236938
149.125,-30.125,12784,16.3910942077637
149.375,-30.125,12784,19.2213191986084
149.625,-30.125,12784,22.515022277832
149.875,-30.125,12784,25.8483715057373
150.125,-30.125,12784,30.2709255218506
150.375,-30.125,12784,38.2890281677246
150.625,-30.125,12784,32.0524749755859
150.875,-30.125,12784,21.2736740112305
151.125,-30.125,12784,16.3439445495605
151.375,-30.125,12784,9.24729824066162
151.625,-30.125,12784,7.26787757873535
151.875,-30.125,12784,2.85331845283508
-69.375,-29.875,12784,0.317766964435577
-65.625,-29.875,12784,6.21682548522949
-65.375,-29.875,12784,8.57205772399902
-65.125,-29.875,12784,9.55323028564453
-64.875,-29.875,12784,10.3560819625854
-64.625,-29.875,12784,9.33919143676758
-64.375,-29.875,12784,10.0888319015503
-64.125,-29.875,12784,10.8867111206055
-63.875,-29.875,12784,14.4190063476562
-63.625,-29.875,12784,17.0773677825928
-63.375,-29.875,12784,15.5806665420532
-63.125,-29.875,12784,12.085973739624
-62.875,-29.875,12784,8.68274688720703
-62.625,-29.875,12784,16.6338996887207
-62.375,-29.875,12784,23.0905303955078
-62.125,-29.875,12784,24.7549629211426
-61.875,-29.875,12784,26.4250755310059
-61.625,-29.875,12784,27.6197185516357
-61.375,-29.875,12784,28.4420394897461
-61.125,-29.875,12784,27.6680526733398
-60.875,-29.875,12784,22.1510238647461
-60.625,-29.875,12784,18.3526248931885
-60.375,-29.875,12784,15.2269926071167
-60.125,-29.875,12784,14.9133071899414
-59.875,-29.875,12784,18.3521690368652
-59.625,-29.875,12784,20.8648319244385
-59.375,-29.875,12784,21.955810546875
-59.125,-29.875,12784,22.5961666107178
-58.875,-29.875,12784,26.1856002807617
-58.625,-29.875,12784,27.4609146118164
-58.375,-29.875,12784,29.1338157653809
-58.125,-29.875,12784,26.9771823883057
-57.875,-29.875,12784,23.9798412322998
-57.625,-29.875,12784,20.9115962982178
-57.375,-29.875,12784,22.3902053833008
